image_name,mask_name,original_multiclass_label,true_binary_label,predicted_binary_label,probability_non_malignant,probability_malignant,correct
1269.JPG,1269_mask.png,5,0,0,0.9995511174201965,0.0004488965787459165,1
1458.JPG,1458_mask.png,7,1,0,0.9998587369918823,0.0001413005666108802,0
700.JPG,700_mask.png,6,0,0,0.9998205304145813,0.00017944582214113325,1
264.JPG,264_mask.png,2,0,0,0.999935507774353,6.454085814766586e-05,1
1017.JPG,1017_mask.png,2,0,0,0.9997091889381409,0.0002907468006014824,1
991.JPG,991_mask.png,2,0,0,0.9997979998588562,0.00020197646517772228,1
1337.JPG,1337_mask.png,2,0,0,0.9995930790901184,0.00040697952499613166,1
359.JPG,359_mask.png,3,0,0,0.9924473762512207,0.0075526186265051365,1
1083.JPG,1083_mask.png,2,0,0,0.9997801184654236,0.00021992695110384375,1
1071.JPG,1071_mask.png,2,0,0,0.9999077320098877,9.225682879332453e-05,1
271.JPG,271_mask.png,5,0,0,0.9995688796043396,0.00043112016282975674,1
448.JPG,448_mask.png,0,0,0,0.9996960163116455,0.0003040286828763783,1
1270.JPG,1270_mask.png,1,0,0,0.9996095299720764,0.00039049869519658387,1
747.JPG,747_mask.png,2,0,0,0.9999257326126099,7.430568803101778e-05,1
1229.JPG,1229_mask.png,1,0,0,0.9998517036437988,0.00014832944725640118,1
553.JPG,553_mask.png,2,0,0,0.9999006986618042,9.928992949426174e-05,1
580.JPG,580_mask.png,0,0,0,0.9996151924133301,0.00038472170126624405,1
1218.JPG,1218_mask.png,4,0,0,0.9998118281364441,0.0001881916105048731,1
391.JPG,391_mask.png,0,0,0,0.9991704225540161,0.0008296517189592123,1
582.JPG,582_mask.png,0,0,0,0.9996600151062012,0.0003399504639673978,1
84.JPG,84_mask.png,0,0,0,0.9998843669891357,0.00011556682147784159,1
1440.JPG,1440_mask.png,7,1,1,0.31557032465934753,0.6844296455383301,1
89.JPG,89_mask.png,1,0,0,0.9998806715011597,0.00011926796287298203,1
1454.JPG,1454_mask.png,7,1,0,0.998846173286438,0.0011538586113601923,0
494.JPG,494_mask.png,6,0,0,0.9994381070137024,0.0005619347211904824,1
847.JPG,847_mask.png,2,0,0,0.9999102354049683,8.977302786661312e-05,1
