image_name,mask_name,original_multiclass_label,true_binary_label,predicted_binary_label,probability_non_malignant,probability_malignant,correct
1269.JPG,1269_mask.png,5,0,0,0.9994832277297974,0.000516704807523638,1
1458.JPG,1458_mask.png,7,1,0,0.997458279132843,0.0025417411234229803,0
700.JPG,700_mask.png,6,0,0,0.9995489716529846,0.0004510119615588337,1
264.JPG,264_mask.png,2,0,0,0.9996936321258545,0.00030637450981885195,1
1017.JPG,1017_mask.png,2,0,0,0.9998185038566589,0.00018151741824112833,1
991.JPG,991_mask.png,2,0,0,0.9991705417633057,0.0008294603321701288,1
1337.JPG,1337_mask.png,2,0,0,0.9989522695541382,0.0010476905154064298,1
359.JPG,359_mask.png,3,0,0,0.9995591044425964,0.0004408377571962774,1
1083.JPG,1083_mask.png,2,0,0,0.9988507032394409,0.0011493056081235409,1
1071.JPG,1071_mask.png,2,0,0,0.9993857145309448,0.0006142588681541383,1
271.JPG,271_mask.png,5,0,0,0.9989483952522278,0.0010516374604776502,1
448.JPG,448_mask.png,0,0,0,0.9983124732971191,0.0016875257715582848,1
1270.JPG,1270_mask.png,1,0,0,0.9993095397949219,0.0006904072361066937,1
747.JPG,747_mask.png,2,0,0,0.9995156526565552,0.00048433567280881107,1
1229.JPG,1229_mask.png,1,0,0,0.9996252059936523,0.0003748013696167618,1
553.JPG,553_mask.png,2,0,0,0.9995273351669312,0.00047263765009120107,1
580.JPG,580_mask.png,0,0,0,0.9991400241851807,0.0008600086439400911,1
1218.JPG,1218_mask.png,4,0,0,0.9982702732086182,0.0017297238809987903,1
391.JPG,391_mask.png,0,0,0,0.9993826150894165,0.0006173836882226169,1
582.JPG,582_mask.png,0,0,0,0.9992735981941223,0.0007263573934324086,1
84.JPG,84_mask.png,0,0,0,0.9993072748184204,0.000692700152285397,1
1440.JPG,1440_mask.png,7,1,0,0.995896577835083,0.004103405866771936,0
89.JPG,89_mask.png,1,0,0,0.9989290833473206,0.001070927595719695,1
1454.JPG,1454_mask.png,7,1,0,0.9933164119720459,0.006683566141873598,0
494.JPG,494_mask.png,6,0,0,0.9978679418563843,0.0021320406813174486,1
847.JPG,847_mask.png,2,0,0,0.9992609620094299,0.0007389885722659528,1
1277.JPG,1277_mask.png,5,0,0,0.9994685053825378,0.000531483325175941,1
267.JPG,267_mask.png,2,0,0,0.9995785355567932,0.0004215035878587514,1
1411.JPG,1411_mask.png,0,0,0,0.9997376799583435,0.00026228660135529935,1
693.JPG,693_mask.png,6,0,0,0.9989734888076782,0.0010265626478940248,1
1329.JPG,1329_mask.png,0,0,0,0.9989466071128845,0.0010533955646678805,1
258.JPG,258_mask.png,5,0,0,0.9927950501441956,0.007204980589449406,1
1323.JPG,1323_mask.png,5,0,0,0.9994296431541443,0.0005703064962290227,1
1188.JPG,1188_mask.png,0,0,0,0.9996360540390015,0.00036397366784512997,1
1013.JPG,1013_mask.png,4,0,0,0.9991443157196045,0.0008556959801353514,1
862.JPG,862_mask.png,0,0,0,0.9993647933006287,0.0006352248601615429,1
1079.JPG,1079_mask.png,5,0,0,0.9975602626800537,0.002439707750454545,1
1352.JPG,1352_mask.png,1,0,0,0.9985877275466919,0.0014123464934527874,1
778.JPG,778_mask.png,0,0,0,0.9990563988685608,0.0009436525870114565,1
948.JPG,948_mask.png,2,0,0,0.9989560842514038,0.001043850788846612,1
245.JPG,245_mask.png,5,0,0,0.8133285641670227,0.1866714358329773,1
536.JPG,536_mask.png,2,0,0,0.9995778203010559,0.00042223892523907125,1
1208.JPG,1208_mask.png,0,0,0,0.9994176626205444,0.0005823280662298203,1
535.JPG,535_mask.png,2,0,0,0.9993276596069336,0.0006723900442011654,1
331.JPG,331_mask.png,0,0,0,0.9996242523193359,0.0003756752412300557,1
48.JPG,48_mask.png,2,0,0,0.9986617565155029,0.0013382144970819354,1
784.JPG,784_mask.png,4,0,0,0.9994964599609375,0.0005035433568991721,1
1032.JPG,1032_mask.png,0,0,0,0.9991401433944702,0.0008598049753345549,1
592.JPG,592_mask.png,5,0,0,0.9971460700035095,0.002853946527466178,1
361.JPG,361_mask.png,3,0,0,0.9991098046302795,0.0008901376277208328,1
388.JPG,388_mask.png,0,0,0,0.993415117263794,0.006584828719496727,1
27.JPG,27_mask.png,0,0,0,0.9994321465492249,0.0005678358138538897,1
1130.JPG,1130_mask.png,4,0,0,0.99944669008255,0.0005533601506613195,1
430.JPG,430_mask.png,3,0,0,0.988007664680481,0.011992324143648148,1
16.JPG,16_mask.png,0,0,0,0.9993877410888672,0.00061226193793118,1
70.JPG,70_mask.png,2,0,0,0.9984633922576904,0.0015366349834948778,1
741.JPG,741_mask.png,2,0,0,0.9996465444564819,0.00035348429810255766,1
690.JPG,690_mask.png,5,0,0,0.9994526505470276,0.0005473402561619878,1
1466.JPG,1466_mask.png,7,1,1,0.0005685975775122643,0.9994314312934875,1
442.JPG,442_mask.png,5,0,0,0.9997817873954773,0.00021817567176185548,1
1384.JPG,1384_mask.png,5,0,0,0.9987273812294006,0.0012725773267447948,1
548.JPG,548_mask.png,1,0,0,0.9989282488822937,0.0010717338882386684,1
1162.JPG,1162_mask.png,0,0,0,0.9993894100189209,0.000610529794357717,1
1023.JPG,1023_mask.png,0,0,0,0.9993211030960083,0.0006788561586290598,1
1111.JPG,1111_mask.png,5,0,0,0.9988037347793579,0.0011963221477344632,1
191.JPG,191_mask.png,0,0,0,0.999517560005188,0.00048244744539260864,1
1055.JPG,1055_mask.png,3,0,0,0.9991933703422546,0.0008066507871262729,1
88.JPG,88_mask.png,5,0,0,0.9995138645172119,0.00048614467959851027,1
296.JPG,296_mask.png,1,0,0,0.9987666606903076,0.0012333592167124152,1
842.JPG,842_mask.png,0,0,0,0.9994848966598511,0.0005150397773832083,1
253.JPG,253_mask.png,1,0,0,0.9975838661193848,0.0024161727633327246,1
385.JPG,385_mask.png,1,0,0,0.9992092251777649,0.000790763646364212,1
973.JPG,973_mask.png,0,0,0,0.9980155229568481,0.0019845040515065193,1
452.JPG,452_mask.png,6,0,0,0.9988402724266052,0.001159700215794146,1
1366.JPG,1366_mask.png,0,0,0,0.9992691874504089,0.0007307898486033082,1
1085.JPG,1085_mask.png,5,0,0,0.9994391798973083,0.0005607925704680383,1
896.JPG,896_mask.png,6,0,0,0.9994730353355408,0.0005269258981570601,1
472.JPG,472_mask.png,1,0,0,0.9991293549537659,0.0008706880616955459,1
493.JPG,493_mask.png,6,0,0,0.9924780130386353,0.007521999999880791,1
234.JPG,234_mask.png,2,0,0,0.9986431002616882,0.0013569419970735908,1
679.JPG,679_mask.png,0,0,0,0.9981854557991028,0.0018144930945709348,1
699.JPG,699_mask.png,6,0,0,0.9992689490318298,0.0007310273940674961,1
501.JPG,501_mask.png,4,0,0,0.9992448091506958,0.000755270360969007,1
436.JPG,436_mask.png,2,0,0,0.9985664486885071,0.001433557365089655,1
249.JPG,249_mask.png,1,0,0,0.9989808201789856,0.0010191829642280936,1
621.JPG,621_mask.png,5,0,0,0.9971703886985779,0.002829611301422119,1
322.JPG,322_mask.png,1,0,0,0.9992201328277588,0.0007798690348863602,1
186.JPG,186_mask.png,5,0,0,0.9981521964073181,0.0018477627309039235,1
653.JPG,653_mask.png,2,0,0,0.9991611242294312,0.0008389066206291318,1
129.JPG,129_mask.png,5,0,0,0.9994636178016663,0.0005364231183193624,1
912.JPG,912_mask.png,0,0,0,0.9994329810142517,0.0005670235841535032,1
1257.JPG,1257_mask.png,2,0,0,0.9992471933364868,0.0007528199930675328,1
39.JPG,39_mask.png,0,0,0,0.999774158000946,0.00022589830041397363,1
506.JPG,506_mask.png,2,0,0,0.9982113838195801,0.0017886415589600801,1
1464.JPG,1464_mask.png,7,1,1,0.02598496899008751,0.9740150570869446,1
1038.JPG,1038_mask.png,0,0,0,0.9994126558303833,0.0005873330519534647,1
512.JPG,512_mask.png,2,0,0,0.9984644651412964,0.0015355305513367057,1
1181.JPG,1181_mask.png,3,0,0,0.9994379878044128,0.00056204799329862,1
228.JPG,228_mask.png,6,0,0,0.999376118183136,0.0006239530630409718,1
170.JPG,170_mask.png,2,0,0,0.999446451663971,0.0005535294767469168,1
1033.JPG,1033_mask.png,5,0,0,0.9930562376976013,0.006943779066205025,1
883.JPG,883_mask.png,0,0,0,0.9996065497398376,0.00039349045255221426,1
1065.JPG,1065_mask.png,2,0,0,0.9996147155761719,0.00038526506978087127,1
639.JPG,639_mask.png,0,0,0,0.9994588494300842,0.0005411018501035869,1
981.JPG,981_mask.png,5,0,0,0.9996209144592285,0.00037901094765402377,1
144.JPG,144_mask.png,5,0,0,0.9979299306869507,0.0020700376480817795,1
98.JPG,98_mask.png,1,0,0,0.9994485974311829,0.000551439356058836,1
63.JPG,63_mask.png,1,0,0,0.9994749426841736,0.0005251124384813011,1
382.JPG,382_mask.png,2,0,0,0.9993932247161865,0.0006067496142350137,1
1092.JPG,1092_mask.png,0,0,0,0.9996588230133057,0.00034117125323973596,1
652.JPG,652_mask.png,5,0,0,0.9983114004135132,0.001688595162704587,1
1285.JPG,1285_mask.png,0,0,0,0.9985790252685547,0.0014209238579496741,1
689.JPG,689_mask.png,5,0,0,0.9995844960212708,0.0004155577626079321,1
998.JPG,998_mask.png,2,0,0,0.999636173248291,0.00036382031976245344,1
487.JPG,487_mask.png,2,0,0,0.9985209107398987,0.0014791243011131883,1
515.JPG,515_mask.png,5,0,0,0.999157190322876,0.0008428455330431461,1
1095.JPG,1095_mask.png,2,0,0,0.9990131855010986,0.0009868297493085265,1
1200.JPG,1200_mask.png,0,0,0,0.9994729161262512,0.0005270761321298778,1
1444.JPG,1444_mask.png,7,1,0,0.8958943486213684,0.10410565137863159,0
524.JPG,524_mask.png,2,0,0,0.9990594983100891,0.0009405244491063058,1
1341.JPG,1341_mask.png,5,0,0,0.9987022876739502,0.0012977541191503406,1
904.JPG,904_mask.png,2,0,0,0.9995474219322205,0.0004525899712461978,1
90.JPG,90_mask.png,1,0,0,0.9991316199302673,0.0008684116182848811,1
762.JPG,762_mask.png,1,0,0,0.9990205764770508,0.00097941467538476,1
158.JPG,158_mask.png,5,0,0,0.9988420605659485,0.0011580085847526789,1
776.JPG,776_mask.png,2,0,0,0.99872225522995,0.001277730567380786,1
1376.JPG,1376_mask.png,4,0,0,0.9988455772399902,0.0011544550070539117,1
145.JPG,145_mask.png,5,0,0,0.9987545013427734,0.0012454908574,1
993.JPG,993_mask.png,0,0,0,0.9994109869003296,0.0005889895255677402,1
802.JPG,802_mask.png,0,0,0,0.9996187686920166,0.0003812052309513092,1
800.JPG,800_mask.png,0,0,0,0.9977881908416748,0.002211831510066986,1
520.JPG,520_mask.png,5,0,0,0.9992110729217529,0.0007889110711403191,1
971.JPG,971_mask.png,2,0,0,0.9994680285453796,0.0005319538759067655,1
953.JPG,953_mask.png,4,0,0,0.9992076754570007,0.0007923737866804004,1
1039.JPG,1039_mask.png,5,0,0,0.9996011853218079,0.0003988091484643519,1
94.JPG,94_mask.png,1,0,0,0.9973456263542175,0.0026543515268713236,1
1123.JPG,1123_mask.png,1,0,0,0.999218225479126,0.0007817552541382611,1
1235.JPG,1235_mask.png,0,0,0,0.9990525841712952,0.0009474015096202493,1
