image_name,mask_name,original_multiclass_label,true_binary_label,predicted_binary_label,probability_non_malignant,probability_malignant,correct
1269.JPG,1269_mask.png,5,0,0,0.995857298374176,0.004142748657613993,1
1458.JPG,1458_mask.png,7,1,0,0.9976196885108948,0.002380331978201866,0
700.JPG,700_mask.png,6,0,0,0.9994105100631714,0.0005894579226151109,1
264.JPG,264_mask.png,2,0,0,0.9989280104637146,0.001072014681994915,1
1017.JPG,1017_mask.png,2,0,0,0.9981276392936707,0.0018723576795309782,1
991.JPG,991_mask.png,2,0,0,0.99819415807724,0.0018058117711916566,1
1337.JPG,1337_mask.png,2,0,0,0.9988970756530762,0.0011028680019080639,1
359.JPG,359_mask.png,3,0,0,0.9968666434288025,0.0031332955695688725,1
1083.JPG,1083_mask.png,2,0,0,0.9985879063606262,0.0014120936393737793,1
1071.JPG,1071_mask.png,2,0,0,0.9978153705596924,0.0021846210584044456,1
271.JPG,271_mask.png,5,0,0,0.9949565529823303,0.005043471232056618,1
448.JPG,448_mask.png,0,0,0,0.9980727434158325,0.0019272888312116265,1
1270.JPG,1270_mask.png,1,0,0,0.9988996982574463,0.001100251916795969,1
747.JPG,747_mask.png,2,0,0,0.9984366297721863,0.0015634195879101753,1
1229.JPG,1229_mask.png,1,0,0,0.998829185962677,0.001170863164588809,1
553.JPG,553_mask.png,2,0,0,0.9977490305900574,0.0022509132977575064,1
580.JPG,580_mask.png,0,0,0,0.9973146319389343,0.0026853932067751884,1
1218.JPG,1218_mask.png,4,0,0,0.9990389347076416,0.0009611447458155453,1
391.JPG,391_mask.png,0,0,0,0.9940197467803955,0.005980239249765873,1
582.JPG,582_mask.png,0,0,0,0.9978546500205994,0.0021453718654811382,1
84.JPG,84_mask.png,0,0,0,0.9994097948074341,0.0005901709664613008,1
1440.JPG,1440_mask.png,7,1,1,0.48902857303619385,0.5109714269638062,1
89.JPG,89_mask.png,1,0,0,0.9993773102760315,0.0006227283156476915,1
1454.JPG,1454_mask.png,7,1,0,0.9947288632392883,0.005271145608276129,0
494.JPG,494_mask.png,6,0,0,0.9979300498962402,0.0020699757151305676,1
847.JPG,847_mask.png,2,0,0,0.9987704157829285,0.0012296185595914721,1
1277.JPG,1277_mask.png,5,0,0,0.9977739453315735,0.002226038370281458,1
267.JPG,267_mask.png,2,0,0,0.9969967603683472,0.00300320191308856,1
1411.JPG,1411_mask.png,0,0,0,0.9995392560958862,0.00046074489364400506,1
693.JPG,693_mask.png,6,0,0,0.9991986155509949,0.0008013528422452509,1
1329.JPG,1329_mask.png,0,0,0,0.9975109100341797,0.0024890205822885036,1
258.JPG,258_mask.png,5,0,0,0.992091178894043,0.007908803410828114,1
1323.JPG,1323_mask.png,5,0,0,0.996845543384552,0.003154417034238577,1
1188.JPG,1188_mask.png,0,0,0,0.9990127086639404,0.0009872179944068193,1
