image_name,mask_name,original_multiclass_label,true_binary_label,predicted_binary_label,probability_non_malignant,probability_malignant,correct
1269.JPG,1269_mask.png,5,0,0,0.9978735446929932,0.002126425737515092,1
1458.JPG,1458_mask.png,7,1,0,0.9857314229011536,0.014268595725297928,0
700.JPG,700_mask.png,6,0,0,0.9994776844978333,0.0005223704501986504,1
264.JPG,264_mask.png,2,0,0,0.9995438456535339,0.0004561254463624209,1
1017.JPG,1017_mask.png,2,0,0,0.9964305758476257,0.003569462802261114,1
991.JPG,991_mask.png,2,0,0,0.9978885054588318,0.0021114591509103775,1
1337.JPG,1337_mask.png,2,0,0,0.999054491519928,0.000945494684856385,1
359.JPG,359_mask.png,3,0,0,0.9954540729522705,0.0045458609238266945,1
1083.JPG,1083_mask.png,2,0,0,0.999616265296936,0.0003836963151115924,1
1071.JPG,1071_mask.png,2,0,0,0.9992697834968567,0.0007302782614715397,1
271.JPG,271_mask.png,5,0,0,0.9962041974067688,0.0037958440370857716,1
448.JPG,448_mask.png,0,0,0,0.999639630317688,0.0003603392106015235,1
1270.JPG,1270_mask.png,1,0,0,0.9984423518180847,0.0015576421283185482,1
747.JPG,747_mask.png,2,0,0,0.9986943602561951,0.001305708778090775,1
1229.JPG,1229_mask.png,1,0,0,0.9995183944702148,0.00048159464495256543,1
553.JPG,553_mask.png,2,0,0,0.9987479448318481,0.001252075657248497,1
580.JPG,580_mask.png,0,0,0,0.9991878867149353,0.0008121344726532698,1
1218.JPG,1218_mask.png,4,0,0,0.9982925057411194,0.0017075350042432547,1
391.JPG,391_mask.png,0,0,0,0.9991934895515442,0.0008064923458732665,1
582.JPG,582_mask.png,0,0,0,0.998734176158905,0.0012658101040869951,1
84.JPG,84_mask.png,0,0,0,0.9987228512763977,0.0012771734036505222,1
1440.JPG,1440_mask.png,7,1,1,0.028892306610941887,0.9711077213287354,1
89.JPG,89_mask.png,1,0,0,0.9974395036697388,0.002560471650213003,1
1454.JPG,1454_mask.png,7,1,1,0.2839412987232208,0.7160587310791016,1
494.JPG,494_mask.png,6,0,0,0.9977815747261047,0.002218456706032157,1
847.JPG,847_mask.png,2,0,0,0.9993382096290588,0.0006618283805437386,1
1277.JPG,1277_mask.png,5,0,0,0.9955098628997803,0.0044902004301548,1
267.JPG,267_mask.png,2,0,0,0.9991722106933594,0.0008277841261588037,1
1411.JPG,1411_mask.png,0,0,0,0.9993233680725098,0.0006766433361917734,1
693.JPG,693_mask.png,6,0,0,0.9980227947235107,0.001977250212803483,1
1329.JPG,1329_mask.png,0,0,0,0.9984211921691895,0.0015788024757057428,1
258.JPG,258_mask.png,5,0,0,0.9917205572128296,0.008279448375105858,1
1323.JPG,1323_mask.png,5,0,0,0.991224467754364,0.008775449357926846,1
1188.JPG,1188_mask.png,0,0,0,0.9994916915893555,0.0005082342540845275,1
1013.JPG,1013_mask.png,4,0,0,0.9878224730491638,0.012177563272416592,1
862.JPG,862_mask.png,0,0,0,0.9965018033981323,0.0034981670323759317,1
1079.JPG,1079_mask.png,5,0,0,0.983367919921875,0.016632135957479477,1
1352.JPG,1352_mask.png,1,0,0,0.9910166263580322,0.008983340114355087,1
778.JPG,778_mask.png,0,0,0,0.9971460700035095,0.002853946527466178,1
948.JPG,948_mask.png,2,0,0,0.9966122508049011,0.0033877284731715918,1
245.JPG,245_mask.png,5,0,1,0.13258127868175507,0.8674187660217285,0
536.JPG,536_mask.png,2,0,0,0.9986796975135803,0.0013203236740082502,1
1208.JPG,1208_mask.png,0,0,0,0.9995868802070618,0.00041310262167826295,1
535.JPG,535_mask.png,2,0,0,0.9990174770355225,0.000982452416792512,1
331.JPG,331_mask.png,0,0,0,0.9992746710777283,0.0007253813673742115,1
48.JPG,48_mask.png,2,0,0,0.999067485332489,0.0009325786959379911,1
784.JPG,784_mask.png,4,0,0,0.9989004135131836,0.0010995215270668268,1
1032.JPG,1032_mask.png,0,0,0,0.9994422793388367,0.000557712628506124,1
592.JPG,592_mask.png,5,0,0,0.91934734582901,0.08065266162157059,1
361.JPG,361_mask.png,3,0,0,0.9950131773948669,0.004986822139471769,1
388.JPG,388_mask.png,0,0,0,0.9982782602310181,0.0017217942513525486,1
27.JPG,27_mask.png,0,0,0,0.9993733763694763,0.0006266076234169304,1
1130.JPG,1130_mask.png,4,0,0,0.9990710020065308,0.0009289210429415107,1
430.JPG,430_mask.png,3,0,0,0.9899978041648865,0.010002132505178452,1
16.JPG,16_mask.png,0,0,0,0.998904824256897,0.0010952000739052892,1
70.JPG,70_mask.png,2,0,0,0.9898847341537476,0.010115226730704308,1
741.JPG,741_mask.png,2,0,0,0.9969877600669861,0.0030122145544737577,1
690.JPG,690_mask.png,5,0,0,0.9985961318016052,0.0014039021916687489,1
1466.JPG,1466_mask.png,7,1,1,0.48013073205947876,0.519869327545166,1
442.JPG,442_mask.png,5,0,0,0.999417781829834,0.0005821826634928584,1
1384.JPG,1384_mask.png,5,0,0,0.9974238872528076,0.0025760894641280174,1
548.JPG,548_mask.png,1,0,0,0.9980547428131104,0.0019452818669378757,1
1162.JPG,1162_mask.png,0,0,0,0.9990806579589844,0.000919376325327903,1
1023.JPG,1023_mask.png,0,0,0,0.9995606541633606,0.0004393107956275344,1
1111.JPG,1111_mask.png,5,0,0,0.9923370480537415,0.007663017604500055,1
191.JPG,191_mask.png,0,0,0,0.9995883107185364,0.0004117578500881791,1
1055.JPG,1055_mask.png,3,0,0,0.9976366758346558,0.002363271079957485,1
88.JPG,88_mask.png,5,0,0,0.9956634640693665,0.004336541052907705,1
296.JPG,296_mask.png,1,0,0,0.996536135673523,0.0034638759680092335,1
842.JPG,842_mask.png,0,0,0,0.9995018243789673,0.0004982200334779918,1
253.JPG,253_mask.png,1,0,0,0.9944867491722107,0.005513312295079231,1
385.JPG,385_mask.png,1,0,0,0.9991596937179565,0.0008403074461966753,1
973.JPG,973_mask.png,0,0,0,0.9978123903274536,0.0021875863894820213,1
452.JPG,452_mask.png,6,0,0,0.9993495345115662,0.0006504996563307941,1
1366.JPG,1366_mask.png,0,0,0,0.9986409544944763,0.001359051326289773,1
1085.JPG,1085_mask.png,5,0,0,0.997891366481781,0.002108618151396513,1
896.JPG,896_mask.png,6,0,0,0.998916745185852,0.0010833117412403226,1
472.JPG,472_mask.png,1,0,0,0.9994111061096191,0.0005888972082175314,1
493.JPG,493_mask.png,6,0,0,0.9922842383384705,0.007715839892625809,1
234.JPG,234_mask.png,2,0,0,0.9976539015769958,0.002346155233681202,1
679.JPG,679_mask.png,0,0,0,0.9904837608337402,0.009516190737485886,1
699.JPG,699_mask.png,6,0,0,0.9992483258247375,0.000751649437006563,1
501.JPG,501_mask.png,4,0,0,0.9995300769805908,0.000469983002403751,1
436.JPG,436_mask.png,2,0,0,0.9992984533309937,0.0007015112205408514,1
249.JPG,249_mask.png,1,0,0,0.9944484233856201,0.005551519803702831,1
621.JPG,621_mask.png,5,0,0,0.9909442663192749,0.009055688045918941,1
322.JPG,322_mask.png,1,0,0,0.9990116357803345,0.0009882955346256495,1
186.JPG,186_mask.png,5,0,0,0.9962691068649292,0.0037309140898287296,1
653.JPG,653_mask.png,2,0,0,0.999028205871582,0.0009717802749946713,1
129.JPG,129_mask.png,5,0,0,0.9977636337280273,0.002236342756077647,1
912.JPG,912_mask.png,0,0,0,0.9996839761734009,0.00031603805837221444,1
1257.JPG,1257_mask.png,2,0,0,0.9990548491477966,0.0009451696532778442,1
39.JPG,39_mask.png,0,0,0,0.9973188042640686,0.002681207610294223,1
506.JPG,506_mask.png,2,0,0,0.9932077527046204,0.006792205851525068,1
1464.JPG,1464_mask.png,7,1,1,0.15672577917575836,0.8432742357254028,1
1038.JPG,1038_mask.png,0,0,0,0.9989663362503052,0.0010336294071748853,1
512.JPG,512_mask.png,2,0,0,0.9726980328559875,0.027301937341690063,1
1181.JPG,1181_mask.png,3,0,0,0.9965967535972595,0.003403299953788519,1
228.JPG,228_mask.png,6,0,0,0.9971729516983032,0.0028269754257053137,1
170.JPG,170_mask.png,2,0,0,0.9986696243286133,0.0013303605373948812,1
1033.JPG,1033_mask.png,5,0,0,0.9855256676673889,0.014474412426352501,1
883.JPG,883_mask.png,0,0,0,0.9995759129524231,0.00042411292088218033,1
1065.JPG,1065_mask.png,2,0,0,0.9992173910140991,0.0007826229557394981,1
639.JPG,639_mask.png,0,0,0,0.9978741407394409,0.002125825034454465,1
981.JPG,981_mask.png,5,0,0,0.9987490177154541,0.0012509545776993036,1
144.JPG,144_mask.png,5,0,0,0.9846181869506836,0.015381812117993832,1
98.JPG,98_mask.png,1,0,0,0.9558233618736267,0.04417666792869568,1
63.JPG,63_mask.png,1,0,0,0.9994843006134033,0.0005156376282684505,1
382.JPG,382_mask.png,2,0,0,0.9983012676239014,0.0016987620620056987,1
1092.JPG,1092_mask.png,0,0,0,0.9986617565155029,0.0013382042525336146,1
652.JPG,652_mask.png,5,0,0,0.9845995306968689,0.015400391072034836,1
1285.JPG,1285_mask.png,0,0,0,0.9980097413063049,0.001990252174437046,1
689.JPG,689_mask.png,5,0,0,0.9981414079666138,0.001858595060184598,1
998.JPG,998_mask.png,2,0,0,0.9987718462944031,0.0012281431118026376,1
487.JPG,487_mask.png,2,0,0,0.999321460723877,0.0006785004516132176,1
515.JPG,515_mask.png,5,0,0,0.9962121248245239,0.003787914989516139,1
1095.JPG,1095_mask.png,2,0,0,0.9986724853515625,0.0013274804223328829,1
1200.JPG,1200_mask.png,0,0,0,0.9995957016944885,0.00040436876588501036,1
1444.JPG,1444_mask.png,7,1,1,0.0257109347730875,0.9742890000343323,1
524.JPG,524_mask.png,2,0,0,0.998245358467102,0.0017546177841722965,1
1341.JPG,1341_mask.png,5,0,0,0.9936774373054504,0.006322585977613926,1
904.JPG,904_mask.png,2,0,0,0.9991965889930725,0.0008034295751713216,1
90.JPG,90_mask.png,1,0,0,0.998649537563324,0.0013504738453775644,1
762.JPG,762_mask.png,1,0,0,0.998416543006897,0.0015834543155506253,1
158.JPG,158_mask.png,5,0,0,0.9918649792671204,0.008135052397847176,1
776.JPG,776_mask.png,2,0,0,0.9988118410110474,0.0011882076505571604,1
1376.JPG,1376_mask.png,4,0,0,0.9987466335296631,0.0012533392291516066,1
145.JPG,145_mask.png,5,0,0,0.9995265007019043,0.0004735012480523437,1
993.JPG,993_mask.png,0,0,0,0.9985142350196838,0.0014858158538118005,1
802.JPG,802_mask.png,0,0,0,0.9995618462562561,0.000438109680544585,1
800.JPG,800_mask.png,0,0,0,0.9994045495986938,0.0005954093066975474,1
520.JPG,520_mask.png,5,0,0,0.9968986511230469,0.0031013728585094213,1
971.JPG,971_mask.png,2,0,0,0.9991139769554138,0.0008860582020133734,1
953.JPG,953_mask.png,4,0,0,0.9990153312683105,0.0009847015608102083,1
1039.JPG,1039_mask.png,5,0,0,0.9977980852127075,0.0022019280586391687,1
94.JPG,94_mask.png,1,0,0,0.9958322644233704,0.004167799837887287,1
1123.JPG,1123_mask.png,1,0,0,0.8928414583206177,0.10715854912996292,1
1235.JPG,1235_mask.png,0,0,0,0.9990605711936951,0.0009394980734214187,1
687.JPG,687_mask.png,5,0,0,0.9962926506996155,0.003707305761054158,1
148.JPG,148_mask.png,1,0,0,0.9987322688102722,0.001267692307010293,1
1042.JPG,1042_mask.png,2,0,0,0.9803324937820435,0.019667573273181915,1
477.JPG,477_mask.png,3,0,0,0.9936991930007935,0.006300820037722588,1
154.JPG,154_mask.png,5,0,0,0.9989845156669617,0.001015411806292832,1
539.JPG,539_mask.png,0,0,0,0.9997339844703674,0.0002660034515429288,1
1089.JPG,1089_mask.png,6,0,0,0.9977068901062012,0.0022931343410164118,1
1413.JPG,1413_mask.png,1,0,0,0.9996440410614014,0.0003559991891961545,1
371.JPG,371_mask.png,3,0,0,0.9894709587097168,0.010529092513024807,1
387.JPG,387_mask.png,0,0,0,0.9871861338615417,0.01281394436955452,1
1339.JPG,1339_mask.png,5,0,0,0.992448091506958,0.007551910821348429,1
626.JPG,626_mask.png,3,0,0,0.999077320098877,0.000922681181691587,1
714.JPG,714_mask.png,2,0,0,0.9993659853935242,0.0006340683903545141,1
636.JPG,636_mask.png,2,0,0,0.9978592991828918,0.0021407431922852993,1
1432.JPG,1432_mask.png,7,1,0,0.5447364449501038,0.45526355504989624,0
152.JPG,152_mask.png,3,0,0,0.9979875087738037,0.002012498676776886,1
73.JPG,73_mask.png,4,0,0,0.9979938268661499,0.002006188966333866,1
83.JPG,83_mask.png,0,0,0,0.9997022747993469,0.00029770773835480213,1
181.JPG,181_mask.png,2,0,0,0.9974172115325928,0.00258273514918983,1
594.JPG,594_mask.png,1,0,0,0.9989714622497559,0.001028512604534626,1
960.JPG,960_mask.png,5,0,0,0.99893718957901,0.0010627532610669732,1
1214.JPG,1214_mask.png,0,0,0,0.9991734623908997,0.0008265553042292595,1
748.JPG,748_mask.png,2,0,0,0.9984215497970581,0.0015784206334501505,1
1291.JPG,1291_mask.png,1,0,0,0.998460054397583,0.0015399246476590633,1
919.JPG,919_mask.png,2,0,0,0.9902487397193909,0.009751204401254654,1
854.JPG,854_mask.png,6,0,0,0.9990745782852173,0.0009253928437829018,1
826.JPG,826_mask.png,0,0,0,0.991828978061676,0.008171005174517632,1
261.JPG,261_mask.png,2,0,0,0.9990406632423401,0.00095934426644817,1
1374.JPG,1374_mask.png,4,0,0,0.9835335612297058,0.01646639034152031,1
149.JPG,149_mask.png,1,0,0,0.9988595247268677,0.001140495529398322,1
1461.JPG,1461_mask.png,7,1,0,0.993776798248291,0.006223179399967194,0
125.JPG,125_mask.png,2,0,0,0.9994398951530457,0.0005601034499704838,1
600.JPG,600_mask.png,4,0,0,0.9993906021118164,0.0006094092386774719,1
255.JPG,255_mask.png,1,0,0,0.9660103917121887,0.033989664167165756,1
358.JPG,358_mask.png,3,0,0,0.9993904829025269,0.0006095245480537415,1
1241.JPG,1241_mask.png,2,0,0,0.9922040700912476,0.007795923389494419,1
210.JPG,210_mask.png,5,0,0,0.8330600261688232,0.16693992912769318,1
1416.JPG,1416_mask.png,1,0,0,0.9958837628364563,0.004116208758205175,1
475.JPG,475_mask.png,2,0,0,0.9993051290512085,0.0006948389345780015,1
1108.JPG,1108_mask.png,2,0,0,0.9991482496261597,0.0008517839014530182,1
620.JPG,620_mask.png,5,0,0,0.9914366602897644,0.008563329465687275,1
392.JPG,392_mask.png,0,0,0,0.9924455285072327,0.007554495707154274,1
403.JPG,403_mask.png,1,0,0,0.9997019171714783,0.00029802124481648207,1
1234.JPG,1234_mask.png,0,0,0,0.9985137581825256,0.0014862841926515102,1
534.JPG,534_mask.png,2,0,0,0.9981197714805603,0.0018802100094035268,1
266.JPG,266_mask.png,5,0,0,0.9967333078384399,0.003266752464696765,1
606.JPG,606_mask.png,3,0,0,0.9992992877960205,0.0007006720406934619,1
779.JPG,779_mask.png,0,0,0,0.9804329872131348,0.01956700161099434,1
5.JPG,5_mask.png,4,0,1,0.2559148371219635,0.7440851926803589,0
770.JPG,770_mask.png,1,0,0,0.9988502264022827,0.0011497644009068608,1
632.JPG,632_mask.png,5,0,0,0.987575352191925,0.01242466364055872,1
930.JPG,930_mask.png,5,0,0,0.9996687173843384,0.0003312356420792639,1
916.JPG,916_mask.png,2,0,0,0.9983880519866943,0.001611941959708929,1
1169.JPG,1169_mask.png,0,0,0,0.988714873790741,0.011285082437098026,1
897.JPG,897_mask.png,6,0,0,0.9983628392219543,0.0016371788224205375,1
707.JPG,707_mask.png,2,0,0,0.9920646548271179,0.007935396395623684,1
96.JPG,96_mask.png,5,0,0,0.9988262057304382,0.001173816155642271,1
292.JPG,292_mask.png,0,0,0,0.9534833431243896,0.04651666060090065,1
1255.JPG,1255_mask.png,1,0,0,0.9995394945144653,0.00046054532867856324,1
911.JPG,911_mask.png,0,0,0,0.9306580424308777,0.06934195011854172,1
177.JPG,177_mask.png,1,0,0,0.9971652626991272,0.0028346851468086243,1
288.JPG,288_mask.png,2,0,0,0.9986893534660339,0.0013106625992804766,1
124.JPG,124_mask.png,5,0,0,0.9959874749183655,0.004012515302747488,1
560.JPG,560_mask.png,2,0,0,0.9989920258522034,0.0010079429484903812,1
1238.JPG,1238_mask.png,4,0,0,0.9989620447158813,0.001037921872921288,1
816.JPG,816_mask.png,2,0,0,0.9943466782569885,0.005653316155076027,1
546.JPG,546_mask.png,1,0,0,0.9246491193771362,0.07535094022750854,1
1012.JPG,1012_mask.png,4,0,0,0.9981908202171326,0.001809214591048658,1
685.JPG,685_mask.png,5,0,0,0.9963001608848572,0.0036998277064412832,1
445.JPG,445_mask.png,0,0,0,0.9997020363807678,0.00029797808383591473,1
386.JPG,386_mask.png,1,0,0,0.9991055130958557,0.000894447264727205,1
952.JPG,952_mask.png,2,0,0,0.9994086027145386,0.0005913616041652858,1
821.JPG,821_mask.png,1,0,0,0.9988155364990234,0.0011844581458717585,1
363.JPG,363_mask.png,1,0,0,0.9462655186653137,0.05373447388410568,1
464.JPG,464_mask.png,2,0,0,0.9988808035850525,0.0011192472884431481,1
1061.JPG,1061_mask.png,1,0,0,0.9939257502555847,0.006074216216802597,1
76.JPG,76_mask.png,5,0,0,0.9967846870422363,0.003215345786884427,1
804.JPG,804_mask.png,0,0,0,0.9996284246444702,0.0003715019265655428,1
878.JPG,878_mask.png,4,0,0,0.9982602000236511,0.0017398205818608403,1
1307.JPG,1307_mask.png,0,0,0,0.9960501790046692,0.0039497921243309975,1
631.JPG,631_mask.png,5,0,0,0.9141934514045715,0.08580656349658966,1
1378.JPG,1378_mask.png,1,0,0,0.9249377250671387,0.07506227493286133,1
26.JPG,26_mask.png,6,0,0,0.997829020023346,0.0021710104774683714,1
517.JPG,517_mask.png,2,0,0,0.9993313550949097,0.0006686931010335684,1
496.JPG,496_mask.png,1,0,0,0.9777854084968567,0.022214537486433983,1
1170.JPG,1170_mask.png,0,0,0,0.9945687055587769,0.005431331228464842,1
825.JPG,825_mask.png,0,0,0,0.9972823858261108,0.0027175843715667725,1
316.JPG,316_mask.png,1,0,0,0.9987912774085999,0.0012087303912267089,1
691.JPG,691_mask.png,5,0,0,0.9891713261604309,0.010828638449311256,1
773.JPG,773_mask.png,1,0,0,0.9992198944091797,0.000780054135248065,1
1252.JPG,1252_mask.png,0,0,0,0.9994839429855347,0.0005160784348845482,1
1388.JPG,1388_mask.png,1,0,0,0.9994077682495117,0.0005922147538512945,1
894.JPG,894_mask.png,1,0,0,0.9986239671707153,0.001376073807477951,1
581.JPG,581_mask.png,0,0,0,0.9221055507659912,0.07789449393749237,1
1221.JPG,1221_mask.png,5,0,0,0.9985576272010803,0.0014424113323912024,1
970.JPG,970_mask.png,2,0,0,0.9982878565788269,0.0017120976699516177,1
638.JPG,638_mask.png,2,0,0,0.9969077706336975,0.003092290135100484,1
1199.JPG,1199_mask.png,0,0,0,0.9995564818382263,0.00044353544944897294,1
1082.JPG,1082_mask.png,2,0,0,0.9987925291061401,0.001207438763231039,1
1054.JPG,1054_mask.png,3,0,0,0.999321699142456,0.0006783459684811532,1
1358.JPG,1358_mask.png,1,0,0,0.9991748929023743,0.0008250506361946464,1
