image_name,mask_name,original_multiclass_label,true_binary_label,predicted_binary_label,probability_non_malignant,probability_malignant,correct
1269.JPG,1269_mask.png,5,0,0,0.9931046366691589,0.00689534330740571,1
1458.JPG,1458_mask.png,7,1,0,0.9690231084823608,0.030976882204413414,0
700.JPG,700_mask.png,6,0,0,0.9979010820388794,0.0020989677868783474,1
264.JPG,264_mask.png,2,0,0,0.9995809197425842,0.00041911579319275916,1
1017.JPG,1017_mask.png,2,0,0,0.9492014646530151,0.05079850181937218,1
991.JPG,991_mask.png,2,0,0,0.9885136485099792,0.011486298404633999,1
1337.JPG,1337_mask.png,2,0,0,0.9985798597335815,0.0014201001031324267,1
359.JPG,359_mask.png,3,0,0,0.9585891366004944,0.041410893201828,1
1083.JPG,1083_mask.png,2,0,0,0.9970766305923462,0.002923390129581094,1
1071.JPG,1071_mask.png,2,0,0,0.9992101192474365,0.0007898227195255458,1
271.JPG,271_mask.png,5,0,0,0.9866631627082825,0.013336870819330215,1
448.JPG,448_mask.png,0,0,0,0.9880842566490173,0.011915707029402256,1
1270.JPG,1270_mask.png,1,0,0,0.9960721731185913,0.003927881829440594,1
747.JPG,747_mask.png,2,0,0,0.9988462924957275,0.0011536584934219718,1
1229.JPG,1229_mask.png,1,0,0,0.9973468780517578,0.0026531252078711987,1
553.JPG,553_mask.png,2,0,0,0.9981424808502197,0.0018574638525024056,1
580.JPG,580_mask.png,0,0,0,0.9965192079544067,0.0034808465279638767,1
1218.JPG,1218_mask.png,4,0,0,0.9848933815956116,0.015106616541743279,1
391.JPG,391_mask.png,0,0,0,0.9849700927734375,0.015029868111014366,1
582.JPG,582_mask.png,0,0,0,0.9973383545875549,0.0026616379618644714,1
84.JPG,84_mask.png,0,0,0,0.9966163039207458,0.0033836576621979475,1
1440.JPG,1440_mask.png,7,1,1,0.08727509528398514,0.9127249121665955,1
89.JPG,89_mask.png,1,0,0,0.9959704875946045,0.004029510542750359,1
1454.JPG,1454_mask.png,7,1,1,0.4364413619041443,0.5635586380958557,1
494.JPG,494_mask.png,6,0,0,0.9963772892951965,0.003622652729973197,1
847.JPG,847_mask.png,2,0,0,0.997941792011261,0.002058150013908744,1
1277.JPG,1277_mask.png,5,0,0,0.987312376499176,0.01268759835511446,1
267.JPG,267_mask.png,2,0,0,0.994563639163971,0.005436438601464033,1
1411.JPG,1411_mask.png,0,0,0,0.9985541701316833,0.0014458528021350503,1
693.JPG,693_mask.png,6,0,0,0.9985982775688171,0.0014016724890097976,1
1329.JPG,1329_mask.png,0,0,0,0.9965558052062988,0.0034442113246768713,1
258.JPG,258_mask.png,5,0,0,0.9655282497406006,0.03447173535823822,1
1323.JPG,1323_mask.png,5,0,0,0.9913653135299683,0.008634735830128193,1
1188.JPG,1188_mask.png,0,0,0,0.9953613877296448,0.004638655111193657,1
1013.JPG,1013_mask.png,4,0,0,0.977471649646759,0.02252831868827343,1
862.JPG,862_mask.png,0,0,0,0.985889196395874,0.014110834337770939,1
1079.JPG,1079_mask.png,5,0,0,0.914139449596405,0.08586057275533676,1
1352.JPG,1352_mask.png,1,0,0,0.9805935621261597,0.01940646767616272,1
778.JPG,778_mask.png,0,0,0,0.9896775484085083,0.0103224515914917,1
948.JPG,948_mask.png,2,0,0,0.982249915599823,0.017750011757016182,1
245.JPG,245_mask.png,5,0,1,0.13918036222457886,0.8608196377754211,0
536.JPG,536_mask.png,2,0,0,0.9899823069572449,0.01001773215830326,1
1208.JPG,1208_mask.png,0,0,0,0.9991649389266968,0.0008350564748980105,1
535.JPG,535_mask.png,2,0,0,0.996940016746521,0.0030599699821323156,1
331.JPG,331_mask.png,0,0,0,0.9993294477462769,0.0006705997511744499,1
48.JPG,48_mask.png,2,0,0,0.9969137907028198,0.003086227923631668,1
784.JPG,784_mask.png,4,0,0,0.9922754168510437,0.007724635768681765,1
1032.JPG,1032_mask.png,0,0,0,0.9993960857391357,0.0006038774736225605,1
592.JPG,592_mask.png,5,0,0,0.963468611240387,0.03653144836425781,1
361.JPG,361_mask.png,3,0,0,0.9957330822944641,0.004266882780939341,1
388.JPG,388_mask.png,0,0,0,0.9626227021217346,0.037377264350652695,1
27.JPG,27_mask.png,0,0,0,0.9988288283348083,0.0011711199767887592,1
1130.JPG,1130_mask.png,4,0,0,0.9970577955245972,0.0029421746730804443,1
430.JPG,430_mask.png,3,0,1,0.4730870723724365,0.5269129276275635,0
16.JPG,16_mask.png,0,0,0,0.9807003736495972,0.019299602136015892,1
70.JPG,70_mask.png,2,0,0,0.9578607082366943,0.04213925823569298,1
741.JPG,741_mask.png,2,0,0,0.9960952401161194,0.003904821816831827,1
690.JPG,690_mask.png,5,0,0,0.994460940361023,0.005539119243621826,1
1466.JPG,1466_mask.png,7,1,1,0.11876297742128372,0.8812370300292969,1
442.JPG,442_mask.png,5,0,0,0.9972622394561768,0.002737754490226507,1
1384.JPG,1384_mask.png,5,0,0,0.9957364797592163,0.004263546317815781,1
548.JPG,548_mask.png,1,0,0,0.9971318244934082,0.0028681266121566296,1
1162.JPG,1162_mask.png,0,0,0,0.9922735095024109,0.007726455572992563,1
1023.JPG,1023_mask.png,0,0,0,0.9984488487243652,0.0015510721132159233,1
1111.JPG,1111_mask.png,5,0,0,0.9906631708145142,0.009336786344647408,1
191.JPG,191_mask.png,0,0,0,0.9985297918319702,0.0014701553154736757,1
1055.JPG,1055_mask.png,3,0,0,0.9545941948890686,0.045405879616737366,1
88.JPG,88_mask.png,5,0,0,0.9047670960426331,0.09523288905620575,1
296.JPG,296_mask.png,1,0,0,0.9945352077484131,0.0054647838696837425,1
842.JPG,842_mask.png,0,0,0,0.9963520765304565,0.003647957229986787,1
253.JPG,253_mask.png,1,0,0,0.9727344512939453,0.0272655226290226,1
385.JPG,385_mask.png,1,0,0,0.9988837838172913,0.0011161955771967769,1
973.JPG,973_mask.png,0,0,0,0.9550879597663879,0.04491206631064415,1
452.JPG,452_mask.png,6,0,0,0.9990527033805847,0.0009472457459196448,1
1366.JPG,1366_mask.png,0,0,0,0.9957036375999451,0.004296367987990379,1
1085.JPG,1085_mask.png,5,0,0,0.9953305721282959,0.004669408779591322,1
896.JPG,896_mask.png,6,0,0,0.9993489384651184,0.0006510286475531757,1
472.JPG,472_mask.png,1,0,0,0.9980284571647644,0.001971551449969411,1
493.JPG,493_mask.png,6,0,0,0.8291255235671997,0.1708744615316391,1
234.JPG,234_mask.png,2,0,0,0.9794439077377319,0.02055606245994568,1
679.JPG,679_mask.png,0,0,0,0.9955193996429443,0.0044805980287492275,1
699.JPG,699_mask.png,6,0,0,0.992727518081665,0.0072724586352705956,1
501.JPG,501_mask.png,4,0,0,0.9974529147148132,0.0025470764376223087,1
436.JPG,436_mask.png,2,0,0,0.9855647683143616,0.014435173943638802,1
249.JPG,249_mask.png,1,0,0,0.9983355402946472,0.0016644478309899569,1
