image_name,mask_name,original_multiclass_label,true_binary_label,predicted_binary_label,probability_non_malignant,probability_malignant,correct
1269.JPG,1269_mask.png,5,0,0,0.9930267333984375,0.0069732824340462685,1
1458.JPG,1458_mask.png,7,1,0,0.9955942034721375,0.00440575834363699,0
700.JPG,700_mask.png,6,0,0,0.9964824914932251,0.003517542267218232,1
264.JPG,264_mask.png,2,0,0,0.9979298114776611,0.0020701370667666197,1
1017.JPG,1017_mask.png,2,0,0,0.9788295030593872,0.02117055095732212,1
991.JPG,991_mask.png,2,0,0,0.9842185378074646,0.015781451016664505,1
1337.JPG,1337_mask.png,2,0,0,0.9965213537216187,0.0034786637406796217,1
359.JPG,359_mask.png,3,0,0,0.9976089000701904,0.0023911362513899803,1
1083.JPG,1083_mask.png,2,0,0,0.9952009916305542,0.0047990079037845135,1
1071.JPG,1071_mask.png,2,0,0,0.998241662979126,0.0017583753215149045,1
271.JPG,271_mask.png,5,0,0,0.9943960905075073,0.005603943020105362,1
448.JPG,448_mask.png,0,0,0,0.9941062927246094,0.005893716588616371,1
1270.JPG,1270_mask.png,1,0,0,0.9979242086410522,0.0020757855381816626,1
747.JPG,747_mask.png,2,0,0,0.9964948296546936,0.0035051554441452026,1
1229.JPG,1229_mask.png,1,0,0,0.9985330104827881,0.0014669598313048482,1
553.JPG,553_mask.png,2,0,0,0.9980960488319397,0.0019039062317460775,1
580.JPG,580_mask.png,0,0,0,0.997586727142334,0.0024132851976901293,1
1218.JPG,1218_mask.png,4,0,0,0.9968100190162659,0.0031899758614599705,1
391.JPG,391_mask.png,0,0,0,0.9966785907745361,0.0033214681316167116,1
582.JPG,582_mask.png,0,0,0,0.9977982044219971,0.0022017802111804485,1
84.JPG,84_mask.png,0,0,0,0.9984046816825867,0.0015953865367919207,1
1440.JPG,1440_mask.png,7,1,0,0.9018781781196594,0.09812185913324356,0
89.JPG,89_mask.png,1,0,0,0.9963101744651794,0.0036897542886435986,1
1454.JPG,1454_mask.png,7,1,0,0.9925547242164612,0.007445310242474079,0
494.JPG,494_mask.png,6,0,0,0.9974249601364136,0.002575124381110072,1
847.JPG,847_mask.png,2,0,0,0.9964559674263,0.0035440220963209867,1
1277.JPG,1277_mask.png,5,0,0,0.9955095052719116,0.0044905138202011585,1
267.JPG,267_mask.png,2,0,0,0.9794583320617676,0.020541716367006302,1
1411.JPG,1411_mask.png,0,0,0,0.9981788396835327,0.0018211457645520568,1
693.JPG,693_mask.png,6,0,0,0.9968365430831909,0.0031634580809623003,1
1329.JPG,1329_mask.png,0,0,0,0.9981517195701599,0.001848301268182695,1
258.JPG,258_mask.png,5,0,0,0.9889912605285645,0.01100870966911316,1
1323.JPG,1323_mask.png,5,0,0,0.9948145747184753,0.005185342393815517,1
1188.JPG,1188_mask.png,0,0,0,0.9981731176376343,0.0018268297426402569,1
1013.JPG,1013_mask.png,4,0,0,0.9975770115852356,0.002422961173579097,1
862.JPG,862_mask.png,0,0,0,0.9664223790168762,0.033577654510736465,1
1079.JPG,1079_mask.png,5,0,0,0.9960034489631653,0.003996546845883131,1
1352.JPG,1352_mask.png,1,0,0,0.9973025321960449,0.0026974922511726618,1
778.JPG,778_mask.png,0,0,0,0.9959574341773987,0.0040425388142466545,1
948.JPG,948_mask.png,2,0,0,0.9800596833229065,0.01994030363857746,1
245.JPG,245_mask.png,5,0,0,0.9716280102729797,0.028371980413794518,1
536.JPG,536_mask.png,2,0,0,0.9829897880554199,0.017010167241096497,1
1208.JPG,1208_mask.png,0,0,0,0.994318425655365,0.0056815496645867825,1
535.JPG,535_mask.png,2,0,0,0.9925643801689148,0.007435651030391455,1
331.JPG,331_mask.png,0,0,0,0.9984563589096069,0.0015436861431226134,1
48.JPG,48_mask.png,2,0,0,0.9983162879943848,0.0016837456496432424,1
784.JPG,784_mask.png,4,0,0,0.9680028557777405,0.0319971926510334,1
1032.JPG,1032_mask.png,0,0,0,0.9972099661827087,0.00279002427123487,1
592.JPG,592_mask.png,5,0,0,0.9865275025367737,0.013472508639097214,1
361.JPG,361_mask.png,3,0,0,0.9969069361686707,0.0030930484645068645,1
388.JPG,388_mask.png,0,0,0,0.9648939967155457,0.03510599583387375,1
27.JPG,27_mask.png,0,0,0,0.9978482723236084,0.0021517816931009293,1
1130.JPG,1130_mask.png,4,0,0,0.9982684850692749,0.0017314833821728826,1
430.JPG,430_mask.png,3,0,0,0.9224652051925659,0.0775347575545311,1
16.JPG,16_mask.png,0,0,0,0.9971888661384583,0.0028111771680414677,1
70.JPG,70_mask.png,2,0,0,0.9582173228263855,0.041782692074775696,1
741.JPG,741_mask.png,2,0,0,0.9898938536643982,0.010106106288731098,1
690.JPG,690_mask.png,5,0,0,0.9965231418609619,0.003476846031844616,1
1466.JPG,1466_mask.png,7,1,1,0.28454047441482544,0.7154594659805298,1
442.JPG,442_mask.png,5,0,0,0.9894696474075317,0.010530378669500351,1
1384.JPG,1384_mask.png,5,0,0,0.9930679798126221,0.006932007614523172,1
548.JPG,548_mask.png,1,0,0,0.995262622833252,0.004737331066280603,1
1162.JPG,1162_mask.png,0,0,0,0.9939314126968384,0.006068582646548748,1
1023.JPG,1023_mask.png,0,0,0,0.9988462924957275,0.001153640914708376,1
1111.JPG,1111_mask.png,5,0,0,0.9870358109474182,0.012964235618710518,1
191.JPG,191_mask.png,0,0,0,0.9991040825843811,0.0008958430262282491,1
1055.JPG,1055_mask.png,3,0,0,0.9976933598518372,0.0023066061548888683,1
88.JPG,88_mask.png,5,0,0,0.9921334981918335,0.007866491563618183,1
296.JPG,296_mask.png,1,0,0,0.996720016002655,0.0032800009939819574,1
842.JPG,842_mask.png,0,0,0,0.9977487921714783,0.002251220867037773,1
253.JPG,253_mask.png,1,0,0,0.9964891672134399,0.0035108260344713926,1
385.JPG,385_mask.png,1,0,0,0.9971998929977417,0.00280016683973372,1
973.JPG,973_mask.png,0,0,0,0.9845682382583618,0.015431811101734638,1
452.JPG,452_mask.png,6,0,0,0.9973226189613342,0.0026773696299642324,1
1366.JPG,1366_mask.png,0,0,0,0.9967345595359802,0.0032654190436005592,1
1085.JPG,1085_mask.png,5,0,0,0.9959968328475952,0.004003195557743311,1
896.JPG,896_mask.png,6,0,0,0.998415470123291,0.001584563753567636,1
472.JPG,472_mask.png,1,0,0,0.9970343112945557,0.0029656938277184963,1
493.JPG,493_mask.png,6,0,0,0.9835819005966187,0.016418088227510452,1
234.JPG,234_mask.png,2,0,0,0.9913588762283325,0.00864110141992569,1
679.JPG,679_mask.png,0,0,0,0.9793487787246704,0.02065117657184601,1
699.JPG,699_mask.png,6,0,0,0.9982826709747314,0.001717324834316969,1
501.JPG,501_mask.png,4,0,0,0.9876277446746826,0.01237226091325283,1
436.JPG,436_mask.png,2,0,0,0.9771013855934143,0.022898642346262932,1
249.JPG,249_mask.png,1,0,0,0.9982669353485107,0.001733068493194878,1
621.JPG,621_mask.png,5,0,0,0.9865825772285461,0.013417432084679604,1
322.JPG,322_mask.png,1,0,0,0.9978243112564087,0.0021757218055427074,1
186.JPG,186_mask.png,5,0,0,0.9962431192398071,0.003756846534088254,1
653.JPG,653_mask.png,2,0,0,0.9989804625511169,0.0010194722563028336,1
