image_name,mask_name,original_multiclass_label,true_binary_label,predicted_binary_label,probability_non_malignant,probability_malignant,correct
1269.JPG,1269_mask.png,5,0,0,0.9908995628356934,0.009100387804210186,1
1458.JPG,1458_mask.png,7,1,0,0.9951573014259338,0.004842686001211405,0
700.JPG,700_mask.png,6,0,0,0.997707724571228,0.0022922190837562084,1
264.JPG,264_mask.png,2,0,0,0.9990441203117371,0.000955908210016787,1
1017.JPG,1017_mask.png,2,0,0,0.9981992840766907,0.0018007390899583697,1
991.JPG,991_mask.png,2,0,0,0.9968903660774231,0.0031096870079636574,1
1337.JPG,1337_mask.png,2,0,0,0.9939478635787964,0.006052130367606878,1
359.JPG,359_mask.png,3,0,0,0.9958457350730896,0.004154312424361706,1
1083.JPG,1083_mask.png,2,0,0,0.9941251277923584,0.00587483262643218,1
1071.JPG,1071_mask.png,2,0,0,0.9936959147453308,0.006304056849330664,1
271.JPG,271_mask.png,5,0,0,0.9890304207801819,0.010969599708914757,1
448.JPG,448_mask.png,0,0,0,0.9890483021736145,0.010951734147965908,1
1270.JPG,1270_mask.png,1,0,0,0.9948474168777466,0.005152569152414799,1
747.JPG,747_mask.png,2,0,0,0.9968580007553101,0.0031420192681252956,1
1229.JPG,1229_mask.png,1,0,0,0.9969494938850403,0.003050573170185089,1
553.JPG,553_mask.png,2,0,0,0.9996538162231445,0.00034616381162777543,1
580.JPG,580_mask.png,0,0,0,0.9925851225852966,0.0074148522689938545,1
1218.JPG,1218_mask.png,4,0,0,0.9951604008674622,0.004839591681957245,1
391.JPG,391_mask.png,0,0,0,0.9996428489685059,0.00035710405791178346,1
582.JPG,582_mask.png,0,0,0,0.9936789870262146,0.006321079563349485,1
84.JPG,84_mask.png,0,0,0,0.9968680739402771,0.003131880657747388,1
1440.JPG,1440_mask.png,7,1,1,0.31906890869140625,0.6809310913085938,1
89.JPG,89_mask.png,1,0,0,0.9960797429084778,0.0039202142506837845,1
1454.JPG,1454_mask.png,7,1,0,0.9591233730316162,0.040876615792512894,0
494.JPG,494_mask.png,6,0,0,0.9987976551055908,0.001202287501655519,1
847.JPG,847_mask.png,2,0,0,0.9990394711494446,0.0009604914812371135,1
1277.JPG,1277_mask.png,5,0,0,0.9995003938674927,0.000499606307130307,1
267.JPG,267_mask.png,2,0,0,0.9990041851997375,0.0009958589216694236,1
